"ID","START_DATE","PREPAID","FIN_STATE","COUNT_PAYMENT_DELAYS_CURRENT","COUNT_PAYMENT_DELAYS_1YEAR","DAYS_PAYMENT_DELAYS_CURRENT","DAYS_PAYMENT_DELAYS_1YEAR","COMPLAINT_1WEEK","COMPLAINT_2WEEKS","COMPLAINT_1MONTH","COMPLAINT_3MONTHS","COMPLAINT_6MONTHS","CLV","COUNT_OFFNET_CALLS_1WEEK","COUNT_ONNET_CALLS_1WEEK","AVG_DATA_3MONTH","COUNT_CONNECTIONS_3MONTH","AVG_DATA_1MONTH","COUNT_SMS_INC_ONNET_6MONTH","COUNT_SMS_OUT_OFFNET_6MONTH","COUNT_SMS_INC_OFFNET_1MONTH","COUNT_SMS_INC_OFFNET_WKD_1MONTH","COUNT_SMS_INC_ONNET_1MONTH","COUNT_SMS_INC_ONNET_WKD_1MONTH","COUNT_SMS_OUT_OFFNET_1MONTH","COUNT_SMS_OUT_OFFNET_WKD_1MONTH","COUNT_SMS_OUT_ONNET_1MONTH","COUNT_SMS_OUT_ONNET_WKD_1MONTH","AVG_MINUTES_INC_OFFNET_1MONTH","AVG_MINUTES_INC_ONNET_1MONTH","MINUTES_INC_OFFNET_WKD_1MONTH","MINUTES_INC_ONNET_WKD_1MONTH","AVG_MINUTES_OUT_OFFNET_1MONTH","AVG_MINUTES_OUT_ONNET_1MONTH","MINUTES_OUT_OFFNET_WKD_1MONTH","MINUTES_OUT_ONNET_WKD_1MONTH","Payment_Delay_level","CLV_level","delta_m3_m6","delta_m1_m3","Time_Customer","Time_Customer_days","OFFNET_weekend_talker","Outcaller","CHURN"
11629,2011-05-18,"0","0",0,0,0,0,0,0,0,0,0,17076.06,14,10,99105430,91,43870308,484,21,2,0,83,23,0,0,16,3,35.33333333,0,19.9,87.83333333,0,222.6166667,9.383333333,84.41666667,1,3,0,0,128.142857142857,897,0,0,"1"
11629,2011-05-18,"0","0",0,0,0,0,0,0,0,0,0,17076.06,14,10,99105430,91,43870308,484,21,2,0,83,23,0,0,16,3,35.33333333,0,19.9,87.83333333,0,222.6166667,9.383333333,84.41666667,1,3,0,0,128.142857142857,897,0,0,"1"
11629,2011-05-18,"0","0",0,0,0,0,0,0,0,0,0,17076.06,14,10,99105430,91,43870308,484,21,2,0,83,23,0,0,16,3,35.33333333,0,19.9,87.83333333,0,222.6166667,9.383333333,84.41666667,1,3,0,0,128.142857142857,897,0,0,"1"
11629,2011-05-18,"0","0",0,0,0,0,0,0,0,0,0,17076.06,14,10,99105430,91,43870308,484,21,2,0,83,23,0,0,16,3,35.33333333,0,19.9,87.83333333,0,222.6166667,9.383333333,84.41666667,1,3,0,0,128.142857142857,897,0,0,"1"
11629,2011-05-18,"0","0",0,0,0,0,0,0,0,0,0,17076.06,14,10,99105430,91,43870308,484,21,2,0,83,23,0,0,16,3,35.33333333,0,19.9,87.83333333,0,222.6166667,9.383333333,84.41666667,1,3,0,0,128.142857142857,897,0,0,"1"
11629,2011-05-18,"0","0",0,0,0,0,0,0,0,0,0,17076.06,14,10,99105430,91,43870308,484,21,2,0,83,23,0,0,16,3,35.33333333,0,19.9,87.83333333,0,222.6166667,9.383333333,84.41666667,1,3,0,0,128.142857142857,897,0,0,"1"
11629,2011-05-18,"0","0",0,0,0,0,0,0,0,0,0,17076.06,14,10,99105430,91,43870308,484,21,2,0,83,23,0,0,16,3,35.33333333,0,19.9,87.83333333,0,222.6166667,9.383333333,84.41666667,1,3,0,0,128.142857142857,897,0,0,"1"
11629,2011-05-18,"0","0",0,0,0,0,0,0,0,0,0,17076.06,14,10,99105430,91,43870308,484,21,2,0,83,23,0,0,16,3,35.33333333,0,19.9,87.83333333,0,222.6166667,9.383333333,84.41666667,1,3,0,0,128.142857142857,897,0,0,"1"
13680,2012-08-31,"0",NA,1,3,-61,119,0,0,0,0,1,3634.87,0,32,149038526,4,0,717,18,0,0,92,20,0,0,0,0,0,53.77833333,0,64.55,52.06666667,53.77833333,64.33333333,64.55,1,1,-1,0,60.8571428571429,426,1,1,"0"
12214,2011-12-13,"1","0",0,4,0,32,0,0,0,0,0,16669.31,17,5,74860145,6,0,490,32,0,0,28,6,0,0,1,0,59.81666667,23.91666667,16.06666667,0,86.6,23.63333333,41.05,0,1,0,0,0,98.2857142857143,688,1,1,"1"
12214,2011-12-13,"1","0",0,4,0,32,0,0,0,0,0,16669.31,17,5,74860145,6,0,490,32,0,0,28,6,0,0,1,0,59.81666667,23.91666667,16.06666667,0,86.6,23.63333333,41.05,0,1,0,0,0,98.2857142857143,688,1,1,"1"
12214,2011-12-13,"1","0",0,4,0,32,0,0,0,0,0,16669.31,17,5,74860145,6,0,490,32,0,0,28,6,0,0,1,0,59.81666667,23.91666667,16.06666667,0,86.6,23.63333333,41.05,0,1,0,0,0,98.2857142857143,688,1,1,"1"
16817,2013-08-13,"0",NA,0,2,0,10,4,0,0,4,4,11563.26,0,10,63856,2,63856,884,25,0,0,160,34,0,0,18,4,49.33333333,185.55,31.16666667,18.45,26.66666667,159.7,0.266666667,14.88333333,1,0,0,-4,11.2857142857143,79,0,0,"0"
15728,2013-05-09,"0",NA,0,0,0,0,0,0,0,1,2,18895.95,11,26,1985422,8,1791599,0,119,3,0,0,0,24,14,0,0,69.15,28.78666667,37.93333333,43.45,178.1,301.3,59.21666667,17.05,1,3,-1,-1,25,175,3,1,"0"
16850,2013-08-16,"0",NA,0,2,0,16,4,0,0,4,4,19498.5,5,105,53742490,51,11450371,1720,20,3,0,264,58,4,0,51,11,90.16666667,96.07333333,16.21666667,47.55,5.3,958.75,78.33333333,47.55,1,3,0,-4,10.8571428571429,76,1,0,"0"
15225,2013-03-21,"0",NA,0,0,0,0,0,0,0,0,0,20026.77,6,0,1090657999,78,979528688,1,31,2,0,1,0,2,2,16,0,21.46666667,0,0.383333333,0,111.75,10.82666667,11.51666667,19.53333333,1,3,0,0,32,224,1,1,"0"
14951,2013-02-16,"1",NA,1,5,-26,52,0,0,0,5,6,13624.63,0,0,59023392,22,11744573,337,358,2,0,26,6,2,0,0,0,0,0.216666667,0.516666667,0,13.83333333,0.216666667,22.33333333,0,2,0,-1,-5,36.7142857142857,257,1,1,"0"
13485,2012-07-31,"0","0",0,2,0,17,0,0,0,0,0,17547,0,0,32168727318,57,8694791635,902,6,0,0,54,22,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,65.2857142857143,457,1,0,"1"
13485,2012-07-31,"0","0",0,2,0,17,0,0,0,0,0,17547,0,0,32168727318,57,8694791635,902,6,0,0,54,22,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,65.2857142857143,457,1,0,"1"
13485,2012-07-31,"0","0",0,2,0,17,0,0,0,0,0,17547,0,0,32168727318,57,8694791635,902,6,0,0,54,22,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,65.2857142857143,457,1,0,"1"
13485,2012-07-31,"0","0",0,2,0,17,0,0,0,0,0,17547,0,0,32168727318,57,8694791635,902,6,0,0,54,22,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,65.2857142857143,457,1,0,"1"
11104,2010-08-09,"0",NA,0,0,0,0,0,0,0,0,0,7664.8,1,2,0,0,0,165,4,0,0,28,2,0,0,3,0,25.2,11.63333333,82.16666667,46.76666667,14.83333333,115.65,0,46.58333333,1,1,0,0,168.428571428571,1179,3,0,"0"
10038,2000-06-15,"0",NA,0,0,0,0,0,0,0,1,1,27424.1,32,8,5298714,88,1243781,155,18,0,0,14,2,6,0,1,0,17.83833333,68.66666667,33.35,4.05,73.03333333,51.16666667,32.2,25.33333333,1,3,0,-1,698,4886,0,1,"0"
12450,2012-02-17,"0",NA,0,1,0,11,0,0,0,0,0,6770.01,16,26,0,0,0,310,16,0,0,48,8,0,0,3,0,23.03333333,42.41666667,12.83333333,18.03333333,27.2,38.96666667,18.33333333,15.9,1,1,0,0,88.8571428571429,622,1,1,"0"
15330,2013-04-03,"1",NA,0,2,0,19,0,0,0,0,1,21584.7,31,38,10510021146,91,2502669359,169,105,2,0,58,24,5,5,18,10,98.1,28.70333333,26.86666667,78.45,14.81666667,285.1,12.51666667,0,1,3,-1,0,30.1428571428571,211,0,0,"0"
14639,2013-01-10,"0",NA,0,0,0,0,0,0,0,0,0,12742.29,3,29,129166773,17,59698915,429,28,11,5,100,56,8,2,26,17,66.96666667,93.2,7.9,74.61666667,67.83333333,11.95,3.9,41.65,1,0,0,0,42,294,1,1,"0"
13483,2012-07-30,"0",NA,0,4,0,76,0,0,0,0,0,31445.58,22,0,3808205538,44,0,0,198,30,10,0,0,19,0,0,0,10.63833333,0,5.15,0,20.23833333,1.5,21.4,0,1,3,0,0,65.4285714285714,458,1,1,"0"
16514,2013-07-18,"0","0",0,0,0,0,1,1,0,1,1,13361,0,0,6772379559,37,6266636665,24,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1,15,105,1,0,"1"
16514,2013-07-18,"0","0",0,0,0,0,1,1,0,1,1,13361,0,0,6772379559,37,6266636665,24,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1,15,105,1,0,"1"
15901,2013-05-25,"1",NA,0,1,0,4,0,0,0,0,0,6580.18,3,0,988719111,59,522041791,2,94,18,8,0,0,6,0,0,0,0.516666667,0,0.15,0,16.16666667,46.16666667,23.66666667,2.7,1,1,0,0,22.7142857142857,159,1,1,"0"
13609,2012-08-22,"0","0",0,10,0,291,0,0,0,0,0,8768.29,0,0,3317785986,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,62.1428571428571,435,1,0,"1"
13609,2012-08-22,"0","0",0,10,0,291,0,0,0,0,0,8768.29,0,0,3317785986,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,62.1428571428571,435,1,0,"1"
13609,2012-08-22,"0","0",0,10,0,291,0,0,0,0,0,8768.29,0,0,3317785986,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,62.1428571428571,435,1,0,"1"
13609,2012-08-22,"0","0",0,10,0,291,0,0,0,0,0,8768.29,0,0,3317785986,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,62.1428571428571,435,1,0,"1"
12506,2012-02-25,"0",NA,0,4,0,15,0,0,0,0,0,26184.75,7,7,1426581605,138,834743042,0,216,7,0,0,0,24,2,0,0,38.46666667,24.95,0,1.7,24.73166667,88.93333333,0,20.31666667,1,3,0,0,87.7142857142857,614,1,0,"0"
15340,2013-04-04,"0",NA,0,0,0,0,0,0,0,0,1,27545.65,40,0,169283798,146,128399374,2,86,4,0,0,0,8,0,10,0,16.51833333,0,41.5,0,15.22666667,21.58333333,49.45,0.816666667,1,3,-1,0,30,210,3,0,"0"
10643,2009-07-14,"0","0",0,5,0,22,0,0,0,0,0,11715.37,7,93,0,0,0,688,59,2,0,84,44,4,0,22,7,6.316666667,171.9333333,8.05,92.15,31.01666667,115.7833333,2.033333333,84.65,2,0,0,0,224.285714285714,1570,1,1,"1"
11614,2011-05-11,"0",NA,0,5,0,79,0,0,0,0,0,12550.11,0,0,21849225955,82,13169896978,104,0,0,0,44,12,0,0,0,0,0,0,0,0,0.716666667,0,0,0,2,0,0,0,129.142857142857,904,1,1,"0"
15108,2013-03-09,"0",NA,0,1,0,11,0,0,0,0,4,43959.76,0,5,2172449296,143,286054665,653,16,0,0,110,36,6,2,30,5,22.68333333,62.24666667,3.3,11.57166667,45.75,59.61833333,16.45,11.21166667,1,3,-4,0,33.7142857142857,236,1,1,"0"
10405,2008-01-08,"0",NA,0,2,0,12,0,0,0,0,4,21917.01,36,61,48923540,101,32960289,623,104,18,4,78,16,63,14,21,3,10.35166667,196.3,36.78333333,120.8,31.56666667,17.70166667,9.25,11.86666667,1,3,-4,0,303.285714285714,2123,0,1,"0"
16367,2013-07-04,"1",NA,1,1,-26,26,0,0,0,1,1,12653.24,0,0,154106749,15,95489,1516,19,0,0,18,4,0,0,3,2,0,0.7,0,0,13.33333333,0,0.083333333,0,1,0,0,-1,17,119,1,1,"0"
14146,2012-11-07,"0","0",1,8,-9,228,0,0,0,0,0,40641.89,1,4,4854832,58,380513,288,9,0,0,118,9,0,0,17,1,35.46666667,135.6333333,1.016666667,54.28333333,7.05,0,0,0,2,3,0,0,51.1428571428571,358,1,0,"1"
14146,2012-11-07,"0","0",1,8,-9,228,0,0,0,0,0,40641.89,1,4,4854832,58,380513,288,9,0,0,118,9,0,0,17,1,35.46666667,135.6333333,1.016666667,54.28333333,7.05,0,0,0,2,3,0,0,51.1428571428571,358,1,0,"1"
11953,2011-09-20,"0",NA,0,4,0,16,0,0,0,0,1,21415.07,27,11,1152872430,94,315369514,747,263,40,22,179,9,53,22,40,2,128.9,11.75,20.33333333,0.083333333,14.31833333,6.5,55.33333333,0,1,3,-1,0,110.285714285714,772,0,0,"0"
16765,2013-08-08,"0",NA,0,0,0,0,0,0,0,0,0,16269.37,30,15,1300042353,25,1300042353,233,13,6,0,175,28,11,0,28,3,44.55,51.56666667,21.16666667,9.55,34.38333333,48.98333333,2.4,0.216666667,1,0,0,0,12,84,0,0,"0"
16515,2013-07-18,"0","0",0,10,0,24,0,0,0,0,0,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.033333333,0,0,0,0,0,0,3,1,0,0,15,105,1,0,"1"
16515,2013-07-18,"0","0",0,10,0,24,0,0,0,0,0,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.033333333,0,0,0,0,0,0,3,1,0,0,15,105,1,0,"1"
16515,2013-07-18,"0","0",0,10,0,24,0,0,0,0,0,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.033333333,0,0,0,0,0,0,3,1,0,0,15,105,1,0,"1"
13832,2012-09-25,"1",NA,0,3,0,9,0,0,0,0,0,8226.15,7,109,0,0,0,242,10,0,0,40,4,0,0,8,2,48.78333333,142.85,35.66666667,11.55,10.65,113.1,2.4,10.38333333,1,1,0,0,57.2857142857143,401,0,0,"0"
12317,2012-01-18,"0",NA,0,0,0,0,0,0,0,0,0,9923.09,12,1,170621,4,79423,514,8,2,0,4,0,0,0,0,0,21.48333333,22.33333333,70.16666667,0.766666667,23.91666667,20.66666667,32.16666667,0.766666667,1,1,0,0,93.1428571428571,652,3,1,"0"
14777,2013-01-27,"0",NA,0,2,0,2,0,0,0,0,0,26705.44,35,55,770923200,87,114079495,811,22,5,2,201,46,6,0,40,9,21.96166667,221.7,35.43333333,23.18333333,337.5,185.25,61.56666667,22.41666667,1,3,0,0,39.5714285714286,277,0,1,"0"
11409,2011-01-24,"0",NA,0,0,0,0,1,0,0,1,1,14129.68,10,9,1063899,2,15476,84,26,0,0,12,0,4,2,2,1,84.41666667,42.76666667,13.41666667,0,67.55,41.38333333,13.3,0,1,0,0,-1,144.428571428571,1011,1,0,"0"
11962,2011-09-23,"0",NA,0,5,0,25,0,0,0,0,0,17239.18,1,97,0,0,0,1076,364,0,0,198,62,10,0,33,12,43.01666667,203.5,0.1,29.23333333,93.66666667,12.92333333,43.66666667,27.98333333,2,3,0,0,109.857142857143,769,1,1,"0"
14588,2013-01-04,"0",NA,0,3,0,11,0,0,0,0,0,38978.14,33,55,7797742,37,1840631,1150,59,2,0,182,32,5,0,20,2,20.07333333,197.25,27.16666667,42.5,0,16.61666667,45.41666667,39.33333333,1,3,0,0,42.8571428571429,300,0,0,"0"
14073,2012-10-29,"1",NA,0,2,0,47,0,0,0,1,1,5420.17,0,0,4945674744,77,1899743609,686,2,0,0,101,25,0,0,26,7,0,0,0,0,0,0,0,0,1,1,0,-1,52.4285714285714,367,1,0,"0"
14590,2013-01-05,"0",NA,0,2,0,11,0,0,0,0,1,19521.28,16,25,4008485093,146,884175237,428,32,0,0,66,11,0,0,14,4,22.21666667,129.15,82.66666667,84.15,48.16666667,12.53333333,3.8,83.96666667,1,3,-1,0,42.7142857142857,299,3,1,"0"
10068,2002-01-23,"0",NA,0,4,0,12,0,0,0,0,0,18950.24,35,178,272181,2,272181,2346,52,0,0,382,77,4,2,78,15,98.26666667,762.1,44.3,22.32166667,25.78333333,759.35,23.35,22.32333333,1,3,0,0,614.142857142857,4299,3,0,"0"
13354,2012-07-09,"0",NA,0,2,0,44,1,0,0,1,2,62403.56,25,18,3057209400,78,753208834,148,77,11,7,10,2,11,8,3,2,837.5,43.48166667,26.91833333,0,57.46666667,43.44666667,81.33333333,149.6,1,3,-1,-1,68.4285714285714,479,0,0,"0"
14769,2013-01-25,"1",NA,0,3,0,10,0,0,0,0,0,19678.1,1,24,10665762659,89,7363132517,571,254,177,46,175,44,207,65,62,21,66.98333333,18.38333333,0.133333333,52.83333333,71.35,11.01666667,7.5,0.666666667,1,3,0,0,39.8571428571429,279,1,1,"0"
10792,2009-12-02,"0","0",0,2,0,11,0,0,0,1,1,14810.32,27,59,283963875,80,78604018,215,0,0,0,96,24,0,0,21,5,56.4,256.8166667,26.03333333,30.51666667,17.83333333,255.8666667,8.466666667,27.06666667,1,0,0,-1,204.142857142857,1429,0,0,"1"
10792,2009-12-02,"0","0",0,2,0,11,0,0,0,1,1,14810.32,27,59,283963875,80,78604018,215,0,0,0,96,24,0,0,21,5,56.4,256.8166667,26.03333333,30.51666667,17.83333333,255.8666667,8.466666667,27.06666667,1,0,0,-1,204.142857142857,1429,0,0,"1"
10792,2009-12-02,"0","0",0,2,0,11,0,0,0,1,1,14810.32,27,59,283963875,80,78604018,215,0,0,0,96,24,0,0,21,5,56.4,256.8166667,26.03333333,30.51666667,17.83333333,255.8666667,8.466666667,27.06666667,1,0,0,-1,204.142857142857,1429,0,0,"1"
10792,2009-12-02,"0","0",0,2,0,11,0,0,0,1,1,14810.32,27,59,283963875,80,78604018,215,0,0,0,96,24,0,0,21,5,56.4,256.8166667,26.03333333,30.51666667,17.83333333,255.8666667,8.466666667,27.06666667,1,0,0,-1,204.142857142857,1429,0,0,"1"
16104,2013-06-11,"0",NA,0,0,0,0,0,0,0,1,1,15026.72,12,0,20573849,5,2802650,4,54,28,12,1,0,12,10,14,6,60.13333333,0,10.61666667,0,19.69833333,25.41666667,61.71666667,12.65,1,0,0,-1,20.2857142857143,142,1,0,"0"
14501,2012-12-24,"0",NA,2,3,-61,161,0,0,0,0,0,0,0,0,0,0,0,106,6,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,44.4285714285714,311,1,0,"0"
15044,2013-02-28,"1",NA,0,2,0,55,0,0,0,0,0,13790.76,0,35,80013122,40,10681911,254,98,0,0,38,14,12,0,12,6,21.83333333,101.35,0,27.26666667,16.95,10.10166667,60.16666667,27.26666667,1,0,0,0,35,245,1,0,"0"
14018,2012-10-23,"0","0",3,8,-269,878,0,0,0,0,0,0,0,0,299372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,53.2857142857143,373,1,0,"1"
14018,2012-10-23,"0","0",3,8,-269,878,0,0,0,0,0,0,0,0,299372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,53.2857142857143,373,1,0,"1"
16172,2013-06-17,"0",NA,0,1,0,1,0,0,0,1,1,20770.14,3,1,488401697,46,145779769,3,42,12,2,0,0,12,6,32,8,19.66666667,50.16666667,53.33333333,0.183333333,55.31666667,97.6,27.91666667,32.08333333,1,3,0,-1,19.4285714285714,136,3,1,"0"
13658,2012-08-29,"0","0",0,18,0,326,0,0,0,0,0,4090.03,8,9,0,0,0,1,4,2,2,0,0,2,0,0,0,92.16666667,37.36666667,28.21666667,18.1,82.16666667,28.4,0,16.66666667,3,1,0,0,61.1428571428571,428,0,0,"1"
13658,2012-08-29,"0","0",0,18,0,326,0,0,0,0,0,4090.03,8,9,0,0,0,1,4,2,2,0,0,2,0,0,0,92.16666667,37.36666667,28.21666667,18.1,82.16666667,28.4,0,16.66666667,3,1,0,0,61.1428571428571,428,0,0,"1"
13658,2012-08-29,"0","0",0,18,0,326,0,0,0,0,0,4090.03,8,9,0,0,0,1,4,2,2,0,0,2,0,0,0,92.16666667,37.36666667,28.21666667,18.1,82.16666667,28.4,0,16.66666667,3,1,0,0,61.1428571428571,428,0,0,"1"
13267,2012-06-24,"1",NA,0,4,0,10,1,1,1,1,1,20067.23,5,43,8678562877,93,2759300672,359,81,12,8,126,14,21,11,34,5,36.51666667,85.31666667,15.9,36.2,6.8,81.48333333,48.16666667,35.5,1,3,0,0,70.5714285714286,494,1,0,"0"
14465,2012-12-20,"0",NA,0,0,0,0,0,0,0,0,0,11929,1,24,0,0,0,330,6,0,0,28,8,0,0,5,0,18.61666667,25.47333333,0.316666667,122.65,30.61666667,254.65,17.1,122.65,1,2,0,0,45,315,1,1,"0"
10942,2010-04-16,"0",NA,0,0,0,0,0,0,0,0,0,9283.97,0,1,0,0,0,79,0,0,0,6,1,0,0,12,1,0,20.16666667,0,0,14.66666667,0,0,0,1,1,0,0,184.857142857143,1294,1,1,"0"
13199,2012-06-14,"0","0",0,3,0,20,0,0,0,0,0,46690.14,52,17,133488110,86,74402469,502,111,11,1,79,10,10,2,17,2,209.5166667,32.81666667,77.63333333,18.93333333,206.05,21.75,79.8,16.8,1,3,0,0,72,504,3,0,"1"
13199,2012-06-14,"0","0",0,3,0,20,0,0,0,0,0,46690.14,52,17,133488110,86,74402469,502,111,11,1,79,10,10,2,17,2,209.5166667,32.81666667,77.63333333,18.93333333,206.05,21.75,79.8,16.8,1,3,0,0,72,504,3,0,"1"
13199,2012-06-14,"0","0",0,3,0,20,0,0,0,0,0,46690.14,52,17,133488110,86,74402469,502,111,11,1,79,10,10,2,17,2,209.5166667,32.81666667,77.63333333,18.93333333,206.05,21.75,79.8,16.8,1,3,0,0,72,504,3,0,"1"
12209,2011-12-09,"1",NA,0,1,0,2,0,0,0,0,0,6323.42,10,63,0,0,0,294,40,2,2,60,18,4,0,4,4,5.1,181.3,5.35,0,46.16666667,17.39833333,35.66666667,71.48333333,1,1,0,0,98.8571428571429,692,1,1,"0"
12023,2011-10-15,"0",NA,0,0,0,0,3,0,0,3,3,2427.91,30,83,445657889,73,268842040,1814,271,9,4,435,78,20,8,327,44,50.91833333,286.45,13.24166667,71.55,19.91666667,280.1,12.41666667,69.36666667,1,1,0,-3,106.714285714286,747,1,0,"0"
13885,2012-10-03,"0",NA,0,5,0,59,0,0,0,2,2,17051.83,41,0,631862957,55,34544675,2,10,24,8,0,0,0,0,4,0,10.93833333,0,36.23333333,0,46.65,31.18333333,25.18333333,17.25,2,3,0,-2,56.1428571428571,393,0,1,"0"
12183,2011-12-01,"0",NA,0,5,0,18,1,0,0,1,1,22058.89,58,67,630125405,164,49399218,224,56,2,2,32,6,8,4,36,3,10.61166667,23.03666667,46.71666667,36.86666667,41.81666667,21.03166667,19.41666667,25.56666667,2,3,0,-1,100,700,3,1,"0"
15290,2013-03-28,"0",NA,0,1,0,1,0,0,0,0,0,13227.64,3,13,15845573,11,2694804,227,44,3,3,37,16,2,2,8,3,13.63333333,77.33333333,54.66666667,10.16666667,13.73333333,7.3,4.1,10.33333333,1,0,0,0,31,217,3,1,"0"
16034,2013-06-04,"0","0",0,3,0,101,0,0,0,0,0,30510.91,53,233,886242363,146,279502020,510,70,24,10,263,28,44,12,84,22,216.8,1669.4,53.11666667,112.2333333,348.1333333,1636.683333,33.43333333,106.2,1,3,0,0,21.2857142857143,149,3,1,"1"
16034,2013-06-04,"0","0",0,3,0,101,0,0,0,0,0,30510.91,53,233,886242363,146,279502020,510,70,24,10,263,28,44,12,84,22,216.8,1669.4,53.11666667,112.2333333,348.1333333,1636.683333,33.43333333,106.2,1,3,0,0,21.2857142857143,149,3,1,"1"
16034,2013-06-04,"0","0",0,3,0,101,0,0,0,0,0,30510.91,53,233,886242363,146,279502020,510,70,24,10,263,28,44,12,84,22,216.8,1669.4,53.11666667,112.2333333,348.1333333,1636.683333,33.43333333,106.2,1,3,0,0,21.2857142857143,149,3,1,"1"
16034,2013-06-04,"0","0",0,3,0,101,0,0,0,0,0,30510.91,53,233,886242363,146,279502020,510,70,24,10,263,28,44,12,84,22,216.8,1669.4,53.11666667,112.2333333,348.1333333,1636.683333,33.43333333,106.2,1,3,0,0,21.2857142857143,149,3,1,"1"
16034,2013-06-04,"0","0",0,3,0,101,0,0,0,0,0,30510.91,53,233,886242363,146,279502020,510,70,24,10,263,28,44,12,84,22,216.8,1669.4,53.11666667,112.2333333,348.1333333,1636.683333,33.43333333,106.2,1,3,0,0,21.2857142857143,149,3,1,"1"
16236,2013-06-23,"1",NA,0,1,0,1,0,0,0,3,4,12898.71,11,2,144062299,90,100635218,260,128,0,0,56,2,4,0,3,0,0,41.3,91.66666667,0.5,5.2,31.18333333,0,0.5,1,0,-1,-3,18.5714285714286,130,3,1,"0"
11202,2010-10-04,"0",NA,0,5,0,29,6,6,4,7,12,20380.99,12,24,0,0,0,546,6,0,0,158,30,0,0,8,0,50.16666667,96.73333333,19.55,77.53333333,14.58833333,31.46666667,52.7,35.5,2,3,-5,-3,160.428571428571,1123,0,0,"0"
13550,2012-08-09,"0",NA,0,2,0,9,0,0,0,0,1,17271.9,39,108,7663,1,0,950,5,0,0,172,58,0,0,32,9,56.33333333,16.81333333,17.36666667,108.5,113.65,16.08666667,33.53333333,10.34166667,1,3,-1,0,64,448,0,1,"0"
12569,2012-03-07,"0","0",0,2,0,5,0,0,0,0,0,36315.42,14,4,154635,32,66159,74,62,0,0,12,0,4,0,0,0,343.5666667,21.53333333,56.15,1.7,156.2166667,15.86666667,33.56666667,0.083333333,1,3,0,0,86.1428571428571,603,3,0,"1"
12569,2012-03-07,"0","0",0,2,0,5,0,0,0,0,0,36315.42,14,4,154635,32,66159,74,62,0,0,12,0,4,0,0,0,343.5666667,21.53333333,56.15,1.7,156.2166667,15.86666667,33.56666667,0.083333333,1,3,0,0,86.1428571428571,603,3,0,"1"
12569,2012-03-07,"0","0",0,2,0,5,0,0,0,0,0,36315.42,14,4,154635,32,66159,74,62,0,0,12,0,4,0,0,0,343.5666667,21.53333333,56.15,1.7,156.2166667,15.86666667,33.56666667,0.083333333,1,3,0,0,86.1428571428571,603,3,0,"1"
15918,2013-05-28,"0",NA,0,1,0,1,0,0,0,0,0,41214.98,11,10,253295681,93,66074002,6,56,6,0,0,0,16,10,8,2,33.56666667,56.66666667,13.93333333,60.16666667,438.15,32.41666667,90.96666667,13.46666667,1,3,0,0,22.2857142857143,156,1,1,"0"
10787,2009-11-28,"0",NA,0,4,0,16,0,0,0,0,1,19417.43,23,61,0,0,0,797,11,0,0,189,64,2,2,32,11,48.56666667,0,24.48333333,36.68333333,12.68666667,11.45333333,35.03333333,35.11666667,1,3,-1,0,204.714285714286,1433,0,0,"0"
10969,2010-05-12,"0",NA,0,0,0,0,0,0,0,0,0,9843.02,4,2,0,0,0,100,15,0,0,40,2,0,0,6,0,13.5,92.7,12.16666667,91.83333333,21.86666667,92.53333333,10.83333333,91.83333333,1,1,0,0,181.142857142857,1268,1,1,"0"
14546,2012-12-29,"1",NA,0,4,0,38,0,0,0,0,1,8485.38,4,20,15273,1,0,371,65,1,1,26,4,6,5,1,0,26.41666667,20.66666667,0,0.25,15.16666667,0,0.45,0,1,1,-1,0,43.7142857142857,306,1,0,"0"
15364,2013-04-06,"0","0",0,1,0,2,0,0,0,0,4,21772.49,48,55,7386260,4,0,762,110,22,2,92,24,34,8,20,8,183.45,62.13333333,18.58333333,20.25,71.65,27.58333333,29.9,14.83333333,1,3,-4,0,29.7142857142857,208,0,0,"1"
